timestamp,device,stage_pre_ms,inference_ms,stage_post_ms,total_ms,fps,num_detections
2025-11-07 02:48:22,Laptop,10.58,29.62,0.06,40.25,24.84,0
2025-11-07 02:48:22,Laptop,5.32,14.91,0.00,20.23,49.43,0
2025-11-07 02:48:22,Laptop,7.42,20.76,0.00,28.18,35.49,0
2025-11-07 02:48:22,Laptop,9.97,27.91,0.36,38.24,26.15,0
2025-11-07 02:48:22,Laptop,6.27,17.57,0.46,24.30,41.15,0
2025-11-07 02:48:22,Laptop,10.24,28.66,0.04,38.94,25.68,0
2025-11-07 02:48:22,Laptop,6.55,18.35,0.81,25.71,38.90,0
2025-11-07 02:48:22,Mobile,26.86,100.72,0.00,127.58,7.84,0
2025-11-07 02:48:22,Laptop,30.95,86.66,0.20,117.82,8.49,0
2025-11-07 02:48:22,Laptop,9.52,26.67,0.25,36.45,27.44,0
2025-11-07 02:48:22,Laptop,9.86,27.59,0.38,37.83,26.44,0
2025-11-07 02:48:22,Laptop,12.46,34.90,0.00,47.36,21.11,0
2025-11-07 02:48:23,Laptop,8.73,24.43,0.75,33.91,29.49,0
2025-11-07 02:48:23,Laptop,9.73,27.26,0.38,37.37,26.76,0
2025-11-07 02:48:23,Laptop,9.31,26.06,0.30,35.67,28.04,0
2025-11-07 02:48:23,Laptop,5.81,16.26,0.00,22.07,45.31,0
2025-11-07 02:48:23,Laptop,7.27,20.36,0.00,27.63,36.20,0
2025-11-07 02:48:23,Laptop,6.14,17.18,0.55,23.87,41.89,0
2025-11-07 02:48:23,Laptop,9.24,25.86,0.00,35.09,28.50,0
2025-11-07 02:48:23,Laptop,4.02,11.24,0.65,15.91,62.85,0
2025-11-07 02:48:23,Laptop,6.00,16.80,1.00,23.79,42.04,0
2025-11-07 02:48:23,Laptop,10.03,28.09,0.38,38.50,25.98,0
2025-11-07 02:48:23,Laptop,9.00,25.20,0.34,34.55,28.95,0
2025-11-07 02:48:23,Mobile,21.51,80.67,0.00,102.19,9.79,0
2025-11-07 02:48:23,Laptop,35.92,100.57,0.25,136.73,7.31,0
2025-11-07 02:48:23,Laptop,11.26,31.53,0.13,42.92,23.30,0
2025-11-07 02:48:23,Laptop,6.83,19.11,0.00,25.94,38.55,0
2025-11-07 02:48:23,Laptop,8.94,25.04,0.20,34.19,29.25,0
2025-11-07 02:48:23,Laptop,9.27,25.96,0.92,36.16,27.66,0
2025-11-07 02:48:24,Laptop,10.19,28.52,0.00,38.71,25.83,0
2025-11-07 02:48:24,Laptop,10.75,30.10,0.30,41.14,24.30,0
2025-11-07 02:48:24,Laptop,10.59,29.65,0.00,40.24,24.85,0
2025-11-07 02:48:24,Laptop,6.20,17.36,0.00,23.55,42.45,0
2025-11-07 02:48:24,Laptop,11.17,31.27,0.29,42.72,23.41,0
2025-11-07 02:48:24,Laptop,5.99,16.76,0.00,22.75,43.95,0
2025-11-07 02:48:24,Laptop,9.93,27.82,0.34,38.09,26.25,0
2025-11-07 02:48:24,Laptop,9.63,26.96,0.34,36.93,27.08,0
2025-11-07 02:48:24,Laptop,4.02,11.26,0.78,16.05,62.29,0
2025-11-07 02:48:24,Laptop,6.25,17.50,0.00,23.75,42.11,0
2025-11-07 02:48:24,Laptop,7.32,20.50,0.47,28.29,35.34,0
2025-11-07 02:48:24,Mobile,24.46,91.74,0.00,116.21,8.61,0
2025-11-07 02:48:24,Laptop,38.70,108.37,0.78,147.85,6.76,0
2025-11-07 02:48:24,Laptop,10.43,29.20,0.06,39.69,25.20,0
2025-11-07 02:48:24,Laptop,8.28,23.18,0.35,31.81,31.44,0
2025-11-07 02:48:25,Laptop,14.03,39.29,0.32,53.65,18.64,0
2025-11-07 02:48:25,Laptop,15.19,42.53,0.00,57.72,17.32,0
2025-11-07 02:48:25,Laptop,10.30,28.84,0.76,39.90,25.06,0
2025-11-07 02:48:25,Laptop,10.27,28.74,0.44,39.45,25.35,0
2025-11-07 02:48:25,Laptop,11.43,32.01,0.00,43.44,23.02,0
2025-11-07 02:48:25,Laptop,13.23,37.05,0.05,50.33,19.87,0
2025-11-07 02:48:25,Laptop,10.60,29.67,0.28,40.55,24.66,0
2025-11-07 02:48:25,Laptop,11.45,32.07,0.00,43.53,22.97,0
2025-11-07 02:48:25,Laptop,10.53,29.49,0.19,40.22,24.86,0
2025-11-07 02:48:25,Laptop,13.87,38.83,0.00,52.69,18.98,0
2025-11-07 02:48:25,Laptop,11.27,31.56,0.32,43.15,23.18,0
2025-11-07 02:48:25,Mobile,25.66,96.23,0.00,121.89,8.20,0
2025-11-07 02:48:25,Laptop,36.48,102.16,0.44,139.08,7.19,0
2025-11-07 02:48:25,Laptop,12.33,34.52,0.56,47.40,21.10,0
2025-11-07 02:48:25,Laptop,11.86,33.22,0.80,45.89,21.79,0
2025-11-07 02:48:25,Laptop,7.65,21.43,0.81,29.89,33.45,0
2025-11-07 02:48:26,Laptop,8.76,24.54,1.12,34.42,29.06,0
2025-11-07 02:48:26,Laptop,13.21,36.98,0.76,50.94,19.63,0
2025-11-07 02:48:26,Laptop,9.95,27.87,0.41,38.24,26.15,0
2025-11-07 02:48:26,Laptop,10.90,30.51,0.00,41.41,24.15,0
2025-11-07 02:48:26,Laptop,10.13,28.36,0.59,39.08,25.59,0
2025-11-07 02:48:26,Laptop,8.88,24.85,0.36,34.08,29.34,0
2025-11-07 02:48:26,Laptop,8.49,23.77,0.00,32.26,30.99,0
2025-11-07 02:48:26,Laptop,11.34,31.75,1.15,44.24,22.61,0
2025-11-07 02:48:26,Laptop,12.14,34.00,0.52,46.67,21.43,0
2025-11-07 02:48:26,Laptop,10.38,29.06,1.13,40.57,24.65,0
2025-11-07 02:48:26,Mobile,31.96,119.87,0.00,151.83,6.59,0
2025-11-07 02:48:26,Laptop,46.20,129.37,0.36,175.94,5.68,0
2025-11-07 02:48:26,Laptop,9.73,27.24,0.36,37.32,26.79,0
2025-11-07 02:48:26,Laptop,10.71,29.98,0.28,40.96,24.41,0
2025-11-07 02:48:26,Laptop,12.55,35.13,0.00,47.67,20.98,0
2025-11-07 02:48:27,Laptop,12.91,36.14,0.88,49.93,20.03,0
2025-11-07 02:48:27,Laptop,14.63,40.96,0.83,56.42,17.72,0
2025-11-07 02:48:27,Mobile,29.11,109.17,0.78,139.07,7.19,0
2025-11-07 02:48:27,Laptop,42.86,120.02,0.38,163.26,6.13,0
2025-11-07 02:48:27,Laptop,8.08,22.61,0.00,30.69,32.58,0
2025-11-07 02:48:27,Laptop,15.99,44.78,0.62,61.39,16.29,0
2025-11-07 02:48:27,Laptop,7.78,21.80,0.36,29.94,33.40,0
2025-11-07 02:48:27,Laptop,11.30,31.65,0.26,43.20,23.15,0
2025-11-07 02:48:27,Laptop,9.62,26.93,0.05,36.60,27.32,0
2025-11-07 02:48:27,Laptop,14.70,41.17,0.81,56.68,17.64,0
2025-11-07 02:48:27,Mobile,35.01,131.27,0.00,166.28,6.01,0
2025-11-07 02:48:27,Laptop,43.89,122.88,0.89,167.67,5.96,0
2025-11-07 02:48:28,Laptop,8.33,23.31,0.20,31.83,31.41,0
2025-11-07 02:48:28,Laptop,7.56,21.16,0.55,29.26,34.17,0
2025-11-07 02:48:28,Laptop,11.47,32.11,0.46,44.04,22.71,0
2025-11-07 02:48:28,Laptop,6.46,18.09,0.69,25.24,39.62,0
2025-11-07 02:48:28,Laptop,7.78,21.78,0.10,29.66,33.72,0
2025-11-07 02:48:28,Laptop,5.51,15.44,0.39,21.35,46.84,0
2025-11-07 02:48:28,Mobile,27.70,103.86,0.00,131.56,7.60,0
2025-11-07 02:48:28,Laptop,41.15,115.21,0.33,156.69,6.38,0
2025-11-07 02:48:28,Laptop,9.47,26.51,0.35,36.32,27.53,0
2025-11-07 02:48:28,Laptop,10.31,28.88,0.45,39.64,25.23,0
2025-11-07 02:48:28,Laptop,7.21,20.17,0.46,27.84,35.93,0
2025-11-07 02:48:28,Laptop,8.54,23.92,0.07,32.54,30.73,0
2025-11-07 02:48:28,Laptop,10.45,29.25,1.11,40.81,24.50,0
2025-11-07 02:48:28,Laptop,11.77,32.95,0.78,45.50,21.98,0
2025-11-07 02:48:29,Mobile,34.65,129.92,0.00,164.57,6.08,0
2025-11-07 02:48:29,Laptop,44.17,123.68,0.58,168.43,5.94,0
2025-11-07 02:48:29,Laptop,9.43,26.40,0.34,36.16,27.65,0
2025-11-07 02:48:29,Laptop,9.55,26.73,0.10,36.37,27.49,0
2025-11-07 02:48:29,Laptop,20.63,57.77,0.78,79.18,12.63,0
2025-11-07 02:48:29,Laptop,8.39,23.48,0.54,32.41,30.86,0
2025-11-07 02:48:29,Laptop,8.05,22.54,0.98,31.56,31.68,0
2025-11-07 02:48:29,Mobile,28.85,108.19,0.00,137.04,7.30,0
2025-11-07 02:48:29,Laptop,36.23,101.44,0.34,138.00,7.25,0
2025-11-07 02:48:29,Laptop,11.85,33.17,0.00,45.01,22.21,0
2025-11-07 02:48:29,Laptop,9.43,26.40,0.05,35.88,27.87,0
2025-11-07 02:48:29,Laptop,7.25,20.30,0.34,27.88,35.86,0
2025-11-07 02:48:29,Laptop,8.23,23.04,0.55,31.82,31.43,0
2025-11-07 02:48:29,Laptop,10.95,30.66,0.34,41.94,23.84,0
2025-11-07 02:48:29,Laptop,11.55,32.33,0.12,44.00,22.73,0
2025-11-07 02:48:30,Mobile,28.75,107.80,0.00,136.55,7.32,0
2025-11-07 02:48:30,Laptop,38.90,108.93,0.47,148.31,6.74,0
2025-11-07 02:48:30,Laptop,13.55,37.95,0.41,51.91,19.26,0
2025-11-07 02:48:30,Laptop,8.28,23.18,0.00,31.45,31.79,0
2025-11-07 02:48:30,Laptop,13.09,36.65,0.55,50.30,19.88,0
2025-11-07 02:48:30,Laptop,7.97,22.31,0.80,31.08,32.17,0
2025-11-07 02:48:30,Laptop,8.59,24.06,0.91,33.57,29.79,0
2025-11-07 02:48:30,Mobile,27.31,102.40,0.00,129.71,7.71,0
2025-11-07 02:48:30,Laptop,41.06,114.97,0.24,156.27,6.40,0
2025-11-07 02:48:30,Laptop,7.54,21.12,0.16,28.83,34.68,0
2025-11-07 02:48:30,Laptop,10.87,30.44,0.00,41.31,24.21,0
2025-11-07 02:48:30,Laptop,9.15,25.61,0.27,35.03,28.54,0
2025-11-07 02:48:30,Laptop,10.27,28.74,0.08,39.09,25.58,0
2025-11-07 02:48:30,Laptop,7.20,20.17,0.80,28.18,35.49,0
2025-11-07 02:48:31,Laptop,11.12,31.15,0.34,42.61,23.47,0
2025-11-07 02:48:31,Mobile,37.13,139.23,0.00,176.36,5.67,0
2025-11-07 02:48:31,Laptop,50.04,140.11,0.28,190.43,5.25,0
2025-11-07 02:48:31,Laptop,7.42,20.78,0.39,28.59,34.97,0
2025-11-07 02:48:31,Laptop,10.03,28.08,0.79,38.89,25.71,0
2025-11-07 02:48:31,Laptop,8.94,25.03,0.70,34.67,28.85,0
2025-11-07 02:48:31,Laptop,12.85,35.98,0.00,48.83,20.48,0
2025-11-07 02:48:31,Laptop,7.51,21.04,0.64,29.20,34.25,0
2025-11-07 02:48:31,Laptop,11.15,31.23,0.65,43.02,23.24,0
2025-11-07 02:48:31,Mobile,32.79,122.97,0.00,155.76,6.42,0
2025-11-07 02:48:31,Laptop,52.63,147.36,0.05,200.03,5.00,0
2025-11-07 02:48:31,Laptop,12.03,33.68,0.74,46.45,21.53,0
2025-11-07 02:48:31,Laptop,12.37,34.63,0.08,47.09,21.24,0
2025-11-07 02:48:32,Laptop,10.69,29.93,0.00,40.62,24.62,0
2025-11-07 02:48:32,Laptop,8.74,24.48,0.00,33.23,30.10,0
2025-11-07 02:48:32,Laptop,9.73,27.26,0.00,36.99,27.03,0
2025-11-07 02:48:32,Laptop,9.21,25.79,0.52,35.53,28.15,0
2025-11-07 02:48:32,Mobile,36.76,137.87,0.00,174.63,5.73,0
2025-11-07 02:48:32,Laptop,56.28,157.59,0.00,213.88,4.68,0
2025-11-07 02:48:32,Laptop,11.31,31.67,0.00,42.98,23.27,0
2025-11-07 02:48:32,Laptop,9.59,26.84,0.10,36.52,27.38,0
2025-11-07 02:48:32,Laptop,8.49,23.77,0.26,32.52,30.75,0
2025-11-07 02:48:32,Laptop,6.80,19.03,0.00,25.83,38.72,0
2025-11-07 02:48:32,Laptop,9.90,27.72,0.10,37.71,26.52,0
2025-11-07 02:48:32,Laptop,6.04,16.91,0.47,23.42,42.70,0
2025-11-07 02:48:32,Mobile,30.79,115.45,0.00,146.24,6.84,0
2025-11-07 02:48:33,Laptop,49.72,139.22,0.78,189.71,5.27,0
2025-11-07 02:48:33,Laptop,7.99,22.39,0.99,31.37,31.88,0
2025-11-07 02:48:33,Laptop,8.09,22.64,0.81,31.54,31.71,0
2025-11-07 02:48:33,Laptop,11.84,33.15,0.79,45.78,21.84,0
2025-11-07 02:48:33,Laptop,8.02,22.46,0.05,30.53,32.76,0
2025-11-07 02:48:33,Laptop,9.05,25.33,0.23,34.61,28.90,0
2025-11-07 02:48:33,Laptop,9.28,25.97,0.00,35.25,28.37,0
2025-11-07 02:48:33,Mobile,30.50,114.39,0.00,144.90,6.90,0
2025-11-07 02:48:33,Laptop,41.59,116.46,0.39,158.44,6.31,0
2025-11-07 02:48:33,Laptop,11.60,32.49,0.23,44.32,22.56,0
2025-11-07 02:48:33,Laptop,6.39,17.88,0.25,24.52,40.78,0
2025-11-07 02:48:33,Laptop,6.51,18.23,0.28,25.02,39.96,0
2025-11-07 02:48:33,Laptop,10.37,29.03,0.73,40.12,24.93,0
2025-11-07 02:48:33,Laptop,10.02,28.05,0.59,38.66,25.87,0
2025-11-07 02:48:34,Mobile,31.83,119.37,0.00,151.20,6.61,0
2025-11-07 02:48:34,Laptop,45.46,127.30,0.72,173.48,5.76,0
2025-11-07 02:48:34,Laptop,13.56,37.96,0.00,51.52,19.41,0
2025-11-07 02:48:34,Laptop,8.36,23.40,1.22,32.97,30.33,0
2025-11-07 02:48:34,Laptop,11.00,30.79,0.18,41.97,23.83,0
2025-11-07 02:48:34,Laptop,8.87,24.83,1.08,34.78,28.76,0
2025-11-07 02:48:34,Mobile,34.44,129.17,0.00,163.61,6.11,0
2025-11-07 02:48:34,Laptop,50.43,141.19,0.42,192.04,5.21,0
2025-11-07 02:48:34,Laptop,11.90,33.33,0.39,45.62,21.92,0
2025-11-07 02:48:34,Laptop,10.43,29.21,0.00,39.64,25.23,0
2025-11-07 02:48:34,Laptop,7.96,22.29,0.00,30.25,33.06,0
2025-11-07 02:48:34,Laptop,7.05,19.73,0.00,26.78,37.34,0
2025-11-07 02:48:34,Laptop,7.98,22.35,0.50,30.84,32.43,0
2025-11-07 02:48:34,Laptop,10.37,29.03,0.15,39.55,25.28,0
2025-11-07 02:48:34,Laptop,7.31,20.47,0.40,28.18,35.48,0
2025-11-07 02:48:35,Laptop,6.03,16.89,0.00,22.93,43.61,0
2025-11-07 02:48:35,Mobile,23.66,88.73,0.00,112.39,8.90,0
2025-11-07 02:48:35,Laptop,34.22,95.82,0.63,130.67,7.65,0
2025-11-07 02:48:35,Laptop,10.21,28.58,0.43,39.22,25.50,0
2025-11-07 02:48:35,Laptop,10.27,28.75,0.48,39.49,25.32,0
2025-11-07 02:48:35,Laptop,7.37,20.63,0.39,28.39,35.22,0
2025-11-07 02:48:35,Laptop,9.40,26.32,0.21,35.93,27.83,0
2025-11-07 02:48:35,Laptop,6.76,18.93,0.38,26.08,38.35,0
2025-11-07 02:48:35,Mobile,22.80,85.50,0.00,108.30,9.23,0
2025-11-07 02:48:35,Laptop,37.18,104.11,0.34,141.63,7.06,0
2025-11-07 02:48:35,Laptop,7.22,20.23,0.33,27.79,35.99,0
2025-11-07 02:48:35,Laptop,6.68,18.70,0.40,25.77,38.80,0
2025-11-07 02:48:35,Laptop,15.35,42.99,0.00,58.34,17.14,0
2025-11-07 02:48:35,Laptop,8.43,23.61,0.16,32.21,31.04,0
2025-11-07 02:48:35,Laptop,12.40,34.72,0.63,47.75,20.94,0
2025-11-07 02:48:35,Laptop,12.65,35.43,0.58,48.67,20.55,0
2025-11-07 02:48:36,Mobile,22.54,84.52,0.00,107.06,9.34,0
2025-11-07 02:48:36,Laptop,35.12,98.33,0.51,133.95,7.47,0
2025-11-07 02:48:36,Laptop,9.08,25.41,0.48,34.96,28.60,0
2025-11-07 02:48:36,Laptop,10.68,29.89,0.00,40.57,24.65,0
2025-11-07 02:48:36,Laptop,6.87,19.22,0.25,26.34,37.96,0
2025-11-07 02:48:36,Laptop,7.24,20.26,0.36,27.86,35.90,0
2025-11-07 02:48:36,Laptop,6.83,19.13,0.41,26.36,37.93,0
2025-11-07 02:48:36,Laptop,11.30,31.63,0.21,43.14,23.18,0
2025-11-07 02:48:36,Mobile,25.26,94.73,0.00,119.99,8.33,0
2025-11-07 02:48:36,Laptop,33.29,93.22,0.38,126.89,7.88,0
2025-11-07 02:48:36,Laptop,7.76,21.74,0.75,30.26,33.05,0
2025-11-07 02:48:36,Laptop,7.98,22.35,0.47,30.80,32.47,0
2025-11-07 02:48:36,Laptop,7.92,22.17,0.23,30.32,32.98,0
2025-11-07 02:48:36,Laptop,10.15,28.41,0.08,38.63,25.88,0
2025-11-07 02:48:36,Laptop,8.46,23.68,0.47,32.60,30.67,0
2025-11-07 02:48:36,Laptop,10.59,29.64,0.28,40.51,24.69,0
2025-11-07 02:48:36,Laptop,7.60,21.28,0.00,28.88,34.62,0
2025-11-07 02:48:37,Laptop,7.86,22.01,0.37,30.23,33.08,0
2025-11-07 02:48:37,Laptop,5.27,14.76,0.88,20.91,47.83,0
2025-11-07 02:48:37,Laptop,6.14,17.20,0.34,23.69,42.21,0
2025-11-07 02:48:37,Laptop,6.61,18.51,0.77,25.89,38.63,0
2025-11-07 02:48:37,Laptop,6.53,18.29,0.30,25.12,39.81,0
2025-11-07 02:48:37,Laptop,9.66,27.05,0.37,37.08,26.97,0
2025-11-07 02:48:37,Laptop,8.30,23.23,0.20,31.73,31.52,0
2025-11-07 02:48:37,Laptop,7.05,19.73,0.41,27.19,36.78,0
2025-11-07 02:48:37,Laptop,7.14,19.99,0.43,27.55,36.30,0
2025-11-07 02:48:37,Laptop,7.52,21.05,0.05,28.62,34.94,0
2025-11-07 02:48:37,Laptop,8.12,22.75,0.87,31.74,31.51,0
2025-11-07 02:48:37,Laptop,12.33,34.53,0.18,47.04,21.26,0
2025-11-07 02:48:37,Laptop,8.74,24.48,0.66,33.88,29.52,0
2025-11-07 02:48:37,Laptop,8.10,22.67,0.14,30.91,32.35,0
2025-11-07 02:48:37,Laptop,5.35,14.98,0.00,20.33,49.18,0
2025-11-07 02:48:37,Laptop,8.12,22.73,0.19,31.04,32.22,0
2025-11-07 02:48:37,Laptop,7.55,21.15,0.04,28.74,34.80,0
2025-11-07 02:48:37,Laptop,6.54,18.31,0.00,24.85,40.25,0
2025-11-07 02:48:37,Laptop,8.10,22.67,0.38,31.15,32.11,0
2025-11-07 02:48:37,Laptop,7.65,21.42,0.00,29.07,34.40,0
2025-11-07 02:48:37,Laptop,6.74,18.87,0.39,26.00,38.46,0
2025-11-07 02:48:38,Laptop,9.15,25.62,0.48,35.25,28.37,0
2025-11-07 02:48:38,Laptop,6.12,17.12,0.80,24.04,41.60,0
2025-11-07 02:48:38,Laptop,12.33,34.54,0.36,47.23,21.17,0
2025-11-07 02:48:38,Laptop,9.17,25.67,0.12,34.96,28.60,0
2025-11-07 02:48:38,Laptop,6.97,19.52,0.45,26.94,37.12,0
2025-11-07 02:48:38,Laptop,9.66,27.04,0.27,36.98,27.04,0
2025-11-07 02:48:38,Laptop,8.83,24.73,0.00,33.57,29.79,0
2025-11-07 02:48:38,Laptop,7.93,22.20,0.12,30.25,33.06,0
2025-11-07 02:48:38,Laptop,7.38,20.65,0.49,28.52,35.06,0
2025-11-07 02:48:38,Laptop,10.30,28.83,0.13,39.26,25.47,0
2025-11-07 02:48:38,Laptop,7.05,19.74,0.32,27.11,36.89,0
2025-11-07 02:48:38,Laptop,7.43,20.79,0.44,28.66,34.90,0
2025-11-07 02:48:38,Laptop,8.79,24.61,0.35,33.75,29.63,0
2025-11-07 02:48:38,Laptop,6.38,17.87,0.63,24.89,40.18,0
2025-11-07 02:48:38,Laptop,14.14,39.58,0.00,53.72,18.62,0
2025-11-07 02:48:38,Laptop,12.42,34.78,0.70,47.90,20.87,0
2025-11-07 02:48:38,Laptop,9.30,26.04,0.79,36.12,27.68,0
2025-11-07 02:48:39,Laptop,8.26,23.14,1.04,32.44,30.83,0
2025-11-07 02:48:39,Laptop,13.63,38.17,0.41,52.21,19.15,0
2025-11-07 02:48:39,Laptop,9.53,26.69,0.00,36.22,27.61,0
2025-11-07 02:48:39,Laptop,10.67,29.87,0.26,40.80,24.51,0
2025-11-07 02:48:39,Laptop,11.12,31.14,0.72,42.98,23.27,0
2025-11-07 02:48:39,Laptop,8.04,22.50,0.00,30.54,32.75,0
2025-11-07 02:48:39,Laptop,10.71,29.99,0.70,41.40,24.15,0
2025-11-07 02:48:39,Laptop,17.32,48.49,0.74,66.54,15.03,0
2025-11-07 02:48:39,Laptop,9.32,26.10,0.43,35.84,27.90,0
2025-11-07 02:48:39,Laptop,10.26,28.72,0.00,38.97,25.66,0
2025-11-07 02:48:39,Laptop,8.61,24.10,0.08,32.79,30.50,0
2025-11-07 02:48:39,Laptop,7.90,22.13,0.00,30.03,33.30,0
2025-11-07 02:48:39,Laptop,10.29,28.80,0.48,39.57,25.27,0
2025-11-07 02:48:39,Laptop,11.00,30.80,0.52,42.32,23.63,0
2025-11-07 02:48:39,Laptop,11.20,31.35,0.00,42.55,23.50,0
2025-11-07 02:48:40,Laptop,9.82,27.50,0.73,38.05,26.28,0
2025-11-07 02:48:40,Laptop,11.36,31.82,1.06,44.25,22.60,0
2025-11-07 02:48:40,Laptop,10.55,29.54,0.69,40.78,24.52,0
2025-11-07 02:48:40,Laptop,12.09,33.86,0.99,46.95,21.30,0
2025-11-07 02:48:40,Laptop,12.84,35.96,0.62,49.43,20.23,0
2025-11-07 02:48:40,Laptop,12.49,34.98,0.55,48.03,20.82,0
2025-11-07 02:48:40,Laptop,8.41,23.55,0.00,31.95,31.29,0
2025-11-07 02:48:40,Laptop,8.22,23.03,0.05,31.30,31.94,0
2025-11-07 02:48:40,Laptop,9.69,27.12,0.38,37.18,26.89,0
2025-11-07 02:48:40,Laptop,10.92,30.57,0.60,42.08,23.76,0
2025-11-07 02:48:40,Laptop,11.95,33.47,0.45,45.86,21.80,0
2025-11-07 02:48:40,Laptop,8.36,23.41,0.05,31.82,31.43,0
2025-11-07 02:48:40,Laptop,11.66,32.65,0.30,44.61,22.41,0
2025-11-07 02:48:40,Laptop,5.08,14.24,0.75,20.07,49.83,0
2025-11-07 02:48:40,Laptop,8.64,24.20,0.00,32.85,30.44,0
2025-11-07 02:48:41,Laptop,7.70,21.55,0.49,29.74,33.62,0
2025-11-07 02:48:41,Laptop,9.79,27.42,0.40,37.62,26.58,0
2025-11-07 02:48:41,Laptop,6.45,18.07,0.20,24.73,40.44,0
2025-11-07 02:48:41,Laptop,9.63,26.98,0.51,37.12,26.94,0
2025-11-07 02:48:41,Laptop,20.01,56.03,0.00,76.04,13.15,0
2025-11-07 02:48:41,Laptop,5.46,15.29,0.70,21.45,46.62,0
2025-11-07 02:48:41,Laptop,9.62,26.93,0.70,37.25,26.84,0
2025-11-07 02:48:41,Laptop,10.95,30.65,0.49,42.08,23.76,0
2025-11-07 02:48:41,Laptop,8.78,24.59,0.61,33.99,29.42,0
2025-11-07 02:48:41,Laptop,9.09,25.44,0.03,34.56,28.94,0
2025-11-07 02:48:41,Laptop,7.23,20.24,0.12,27.59,36.24,0
2025-11-07 02:48:41,Laptop,13.01,36.43,0.19,49.64,20.15,0
2025-11-07 02:48:41,Laptop,9.96,27.90,0.54,38.41,26.03,0
2025-11-07 02:48:41,Laptop,10.10,28.27,0.18,38.54,25.94,0
2025-11-07 02:48:41,Laptop,10.40,29.13,0.59,40.13,24.92,0
2025-11-07 02:48:42,Laptop,12.09,33.84,0.00,45.93,21.77,0
2025-11-07 02:48:42,Laptop,8.14,22.79,0.00,30.93,32.33,0
2025-11-07 02:48:42,Laptop,14.73,41.25,0.10,56.08,17.83,0
2025-11-07 02:48:42,Laptop,9.49,26.59,0.44,36.52,27.38,0
2025-11-07 02:48:42,Laptop,8.77,24.56,0.00,33.33,30.00,0
2025-11-07 02:48:42,Laptop,10.47,29.32,0.40,40.19,24.88,0
2025-11-07 02:48:42,Laptop,11.41,31.96,0.00,43.37,23.06,0
2025-11-07 02:48:42,Laptop,9.87,27.64,0.52,38.03,26.29,0
2025-11-07 02:48:42,Laptop,11.84,33.15,0.38,45.37,22.04,0
2025-11-07 02:48:42,Laptop,7.33,20.53,0.00,27.86,35.90,0
2025-11-07 02:48:42,Laptop,10.00,27.99,0.09,38.08,26.26,0
2025-11-07 02:48:42,Laptop,7.40,20.72,0.40,28.53,35.05,0
2025-11-07 02:48:42,Laptop,9.42,26.38,0.62,36.42,27.46,0
2025-11-07 02:48:42,Laptop,11.89,33.28,0.82,45.98,21.75,0
2025-11-07 02:48:42,Laptop,8.73,24.45,0.88,34.07,29.35,0
2025-11-07 02:48:42,Laptop,10.33,28.93,0.44,39.71,25.18,0
2025-11-07 02:48:43,Laptop,12.42,34.77,0.35,47.54,21.04,0
2025-11-07 02:48:43,Laptop,9.18,25.70,0.30,35.18,28.43,0
2025-11-07 02:48:43,Laptop,10.72,30.02,0.41,41.16,24.30,0
2025-11-07 02:48:43,Laptop,6.92,19.38,0.50,26.80,37.31,0
2025-11-07 02:48:43,Laptop,6.94,19.42,0.33,26.69,37.47,0
2025-11-07 02:48:43,Laptop,7.57,21.20,0.00,28.77,34.76,0
2025-11-07 02:48:43,Laptop,10.45,29.25,0.40,40.10,24.94,0
2025-11-07 02:48:43,Laptop,9.48,26.55,0.76,36.79,27.18,0
2025-11-07 02:48:43,Laptop,8.46,23.68,0.00,32.13,31.12,0
2025-11-07 02:48:43,Laptop,9.66,27.05,0.55,37.27,26.83,0
2025-11-07 02:48:43,Laptop,10.13,28.37,0.47,38.97,25.66,0
2025-11-07 02:48:43,Laptop,7.45,20.87,0.43,28.74,34.79,0
2025-11-07 02:48:43,Laptop,8.11,22.69,0.33,31.13,32.12,0
2025-11-07 02:48:43,Laptop,7.38,20.66,0.72,28.77,34.76,0
2025-11-07 02:48:43,Laptop,6.61,18.51,0.41,25.54,39.16,0
2025-11-07 02:48:43,Laptop,7.80,21.85,0.71,30.37,32.93,0
2025-11-07 02:48:43,Laptop,11.68,32.69,0.48,44.85,22.30,0
2025-11-07 02:48:43,Laptop,7.99,22.37,0.89,31.25,32.00,0
2025-11-07 02:48:44,Laptop,6.39,17.88,0.39,24.66,40.55,0
2025-11-07 02:48:44,Laptop,4.55,12.75,0.77,18.07,55.33,0
2025-11-07 02:48:44,Laptop,9.33,26.12,0.57,36.02,27.76,0
2025-11-07 02:48:44,Laptop,11.22,31.43,0.14,42.79,23.37,0
2025-11-07 02:48:44,Laptop,9.28,25.99,1.00,36.27,27.57,0
2025-11-07 02:48:44,Laptop,11.13,31.16,0.41,42.71,23.42,0
2025-11-07 02:48:44,Laptop,11.41,31.94,0.53,43.88,22.79,0
2025-11-07 02:48:44,Laptop,10.68,29.92,0.78,41.38,24.17,0
2025-11-07 02:48:44,Laptop,9.19,25.73,0.68,35.60,28.09,0
2025-11-07 02:48:44,Laptop,10.05,28.15,0.00,38.20,26.18,0
2025-11-07 02:48:44,Laptop,9.68,27.10,0.00,36.78,27.19,0
2025-11-07 02:48:44,Laptop,11.12,31.12,0.22,42.46,23.55,0
2025-11-07 02:48:44,Laptop,7.24,20.28,0.00,27.53,36.33,0
